Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.84,,2018-01-03 14:19:04,2018-01-03 14:19:04,0.773s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:04,2018-01-03 14:19:04,0.134s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:04,2018-01-03 14:19:07,3.001s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 14:19:07,2018-01-03 14:19:08,0.069s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:08,2018-01-03 14:19:08,0.258s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:08,2018-01-03 14:19:08,0.094s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:08,2018-01-03 14:19:09,1.000s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:09,2018-01-03 14:19:09,0.191s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:09,2018-01-03 14:19:10,1.002s,PASSED
"Statement - newPhone = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_phone), ""value"")",Chrome 63.0.3239.84,,2018-01-03 14:19:10,2018-01-03 14:19:10,0.026s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 14:19:10,2018-01-03 14:19:10,0.001s,PASSED
,,,,,,
Test Cases/037_account_change_company,Chrome 63.0.3239.84,,2018-01-03 14:19:11,2018-01-03 14:19:35,23.731s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:19:11,2018-01-03 14:19:21,9.683s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:21,2018-01-03 14:19:21,0.071s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:21,2018-01-03 14:19:22,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:22,2018-01-03 14:19:22,0.148s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:19:22,2018-01-03 14:19:23,0.852s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:23,2018-01-03 14:19:23,0.128s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:23,2018-01-03 14:19:26,3.002s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:19:26,2018-01-03 14:19:26,0.031s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:26,2018-01-03 14:19:26,0.258s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:26,2018-01-03 14:19:26,0.074s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:26,2018-01-03 14:19:27,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:27,2018-01-03 14:19:27,0.191s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:27,2018-01-03 14:19:28,1.000s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:19:28,2018-01-03 14:19:28,0.029s,PASSED
setText,Chrome 63.0.3239.84,Set back to default phone\r\n,2018-01-03 14:19:28,2018-01-03 14:19:29,0.635s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:29,2018-01-03 14:19:29,0.087s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:29,2018-01-03 14:19:32,3.002s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:19:32,2018-01-03 14:19:32,0.024s,PASSED
