Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:54,2018-01-03 18:37:56,2.307s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:56,2018-01-03 18:37:57,0.298s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:57,2018-01-03 18:37:58,1.100s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:58,2018-01-03 18:37:58,0.615s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:58,2018-01-03 18:37:59,0.220s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:59,2018-01-03 18:37:59,0.330s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:59,2018-01-03 18:37:59,0.274s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:59,2018-01-03 18:38:00,0.278s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:00,2018-01-03 18:38:00,0.124s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:38:00,2018-01-03 18:38:01,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:38:01,2018-01-03 18:38:01,0.040s,PASSED
,,,,,,
Test Cases/019_signup_alttab,Chrome 63.0.3239.84,,2018-01-03 18:38:02,2018-01-03 18:38:09,7.761s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:38:02,2018-01-03 18:38:04,1.965s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:38:04,2018-01-03 18:38:06,2.385s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:06,2018-01-03 18:38:06,0.290s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:06,2018-01-03 18:38:07,1.009s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:07,2018-01-03 18:38:08,0.276s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:08,2018-01-03 18:38:08,0.195s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:08,2018-01-03 18:38:08,0.199s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:08,2018-01-03 18:38:08,0.175s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:38:08,2018-01-03 18:38:09,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:38:09,2018-01-03 18:38:09,0.116s,PASSED
,,,,,,
Test Cases/020_signup_terms,Chrome 63.0.3239.84,,2018-01-03 18:38:10,2018-01-03 18:38:21,10.966s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:38:10,2018-01-03 18:38:12,1.949s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:38:12,2018-01-03 18:38:15,2.407s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:15,2018-01-03 18:38:15,0.226s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:15,2018-01-03 18:38:16,1.087s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:38:16,2018-01-03 18:38:17,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:38:17,2018-01-03 18:38:17,0.117s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:38:17,2018-01-03 18:38:20,3.001s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2018-01-03 18:38:20,2018-01-03 18:38:20,0.021s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:38:20,2018-01-03 18:38:21,1.055s,PASSED
